Project name;Repository name;Branch;File extension;Count
spar;spar-parceiros-credito-api;teste-spar;.json;3
spar;spar-parceiros-credito-api;teste-spar;.sln;1
spar;spar-parceiros-credito-api;teste-spar;.md;1
spar;spar-parceiros-credito-api;teste-spar;.yml;1
spar;spar-processador-retorno-dados-consumer;develop;.md;1
spar;spar-processador-retorno-dados-consumer;develop;.yml;1
spar;spar-processador-retorno-dados-consumer;develop;.yaml;1
spar;spar-processador-retorno-dados-consumer;main;.md;1
spar;spar-processador-retorno-dados-consumer;main;.yml;1
spar;spar-processador-retorno-dados-consumer;main;.yaml;1
spar;spar-processador-retorno-dados-consumer;staging;.md;1
spar;spar-processador-retorno-dados-consumer;staging;.yml;1
spar;spar-processador-retorno-dados-consumer;staging;.yaml;1
spar;spar-relatorio-proposta-parceiro-web-bff;develop;.md;1
spar;spar-relatorio-proposta-parceiro-web-bff;develop;.yml;1
spar;spar-relatorio-proposta-parceiro-web-bff;develop;.yaml;1
spar;spar-relatorio-proposta-parceiro-web-bff;main;.md;1
spar;spar-relatorio-proposta-parceiro-web-bff;main;.yml;1
spar;spar-relatorio-proposta-parceiro-web-bff;main;.yaml;1
spar;spar-relatorio-proposta-parceiro-web-bff;staging;.md;1
spar;spar-relatorio-proposta-parceiro-web-bff;staging;.yml;1
spar;spar-relatorio-proposta-parceiro-web-bff;staging;.yaml;1
spar;spar-webhook-engine-consumer;develop;.md;1
spar;spar-webhook-engine-consumer;develop;.yml;1
spar;spar-webhook-engine-consumer;develop;.yaml;1
spar;spar-webhook-engine-consumer;main;.md;1
spar;spar-webhook-engine-consumer;main;.yml;1
spar;spar-webhook-engine-consumer;main;.yaml;1
spar;spar-webhook-engine-consumer;staging;.md;1
spar;spar-webhook-engine-consumer;staging;.yml;1
spar;spar-webhook-engine-consumer;staging;.yaml;1
spcr;spcr-credito-veiculo-api;conectar-banco;.csproj;16
spcr;spcr-credito-veiculo-api;conectar-banco;.cs;71
spcr;spcr-credito-veiculo-api;conectar-banco;.xml;1
spcr;spcr-credito-veiculo-api;conectar-banco;.xsd;1
spcr;spcr-credito-veiculo-api;conectar-banco;.css;1
spcr;spcr-credito-veiculo-api;conectar-banco;.json;6
spcr;spcr-credito-veiculo-api;conectar-banco;.sln;1
spcr;spcr-credito-veiculo-api;conectar-banco;.md;1
spcr;spcr-credito-veiculo-api;conectar-banco;.yml;1
spcr;spcr-credito-veiculo-api;conectar-spar;.csproj;16
spcr;spcr-credito-veiculo-api;conectar-spar;.cs;88
spcr;spcr-credito-veiculo-api;conectar-spar;.xml;1
spcr;spcr-credito-veiculo-api;conectar-spar;.xsd;1
spcr;spcr-credito-veiculo-api;conectar-spar;.css;1
spcr;spcr-credito-veiculo-api;conectar-spar;.json;6
spcr;spcr-credito-veiculo-api;conectar-spar;.sln;1
spcr;spcr-credito-veiculo-api;conectar-spar;.md;1
spcr;spcr-credito-veiculo-api;conectar-spar;.yml;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.csproj;16
spcr;spcr-credito-veiculo-api;desenvolver-api;.cs;78
spcr;spcr-credito-veiculo-api;desenvolver-api;.xml;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.xsd;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.css;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.json;6
spcr;spcr-credito-veiculo-api;desenvolver-api;.sln;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.md;1
spcr;spcr-credito-veiculo-api;desenvolver-api;.yml;1
spcr;spcr-credito-veiculo-api;develop;.md;1
spcr;spcr-credito-veiculo-api;main;.md;1
spcr;spcr-credito-veiculo-api;new-staging-test;.csproj;19
spcr;spcr-credito-veiculo-api;new-staging-test;.cs;99
spcr;spcr-credito-veiculo-api;new-staging-test;.xml;1
spcr;spcr-credito-veiculo-api;new-staging-test;.xsd;1
spcr;spcr-credito-veiculo-api;new-staging-test;.css;1
spcr;spcr-credito-veiculo-api;new-staging-test;.json;6
spcr;spcr-credito-veiculo-api;new-staging-test;.sln;1
spcr;spcr-credito-veiculo-api;new-staging-test;.md;1
spcr;spcr-credito-veiculo-api;new-staging-test;.yml;1
spcr;spcr-credito-veiculo-api;staging;.csproj;19
spcr;spcr-credito-veiculo-api;staging;.cs;107
spcr;spcr-credito-veiculo-api;staging;.xml;1
spcr;spcr-credito-veiculo-api;staging;.xsd;1
spcr;spcr-credito-veiculo-api;staging;.css;1
spcr;spcr-credito-veiculo-api;staging;.json;6
spcr;spcr-credito-veiculo-api;staging;.sln;1
spcr;spcr-credito-veiculo-api;staging;.md;1
spcr;spcr-credito-veiculo-api;staging;.yml;1
spcr;spcr-credito-veiculo-api;testes;.csproj;19
spcr;spcr-credito-veiculo-api;testes;.cs;99
spcr;spcr-credito-veiculo-api;testes;.xml;1
spcr;spcr-credito-veiculo-api;testes;.xsd;1
spcr;spcr-credito-veiculo-api;testes;.css;1
spcr;spcr-credito-veiculo-api;testes;.json;6
spcr;spcr-credito-veiculo-api;testes;.sln;1
spcr;spcr-credito-veiculo-api;testes;.md;1
spcr;spcr-credito-veiculo-api;testes;.yml;1
svdc;svdc-valida-contatos-api;main;.csproj;24
svdc;svdc-valida-contatos-api;main;.cs;173
svdc;svdc-valida-contatos-api;main;.xml;1
svdc;svdc-valida-contatos-api;main;.xsd;1
svdc;svdc-valida-contatos-api;main;.css;1
svdc;svdc-valida-contatos-api;main;.json;5
svdc;svdc-valida-contatos-api;main;.sln;1
svdc;svdc-valida-contatos-api;main;.md;1
svdc;svdc-valida-contatos-api;main;.yml;1
svdc;svdc-valida-contatos-api;staging;.csproj;17
svdc;svdc-valida-contatos-api;staging;.cs;133
svdc;svdc-valida-contatos-api;staging;.xml;1
svdc;svdc-valida-contatos-api;staging;.xsd;1
svdc;svdc-valida-contatos-api;staging;.css;1
svdc;svdc-valida-contatos-api;staging;.json;3
svdc;svdc-valida-contatos-api;staging;.sln;1
svdc;svdc-valida-contatos-api;staging;.md;1
svdc;svdc-valida-contatos-api;staging;.yml;1
tdrf;tdrf-transbordo-coresec;ajuste;.csproj;9
tdrf;tdrf-transbordo-coresec;ajuste;.cs;46
tdrf;tdrf-transbordo-coresec;ajuste;.json;3
tdrf;tdrf-transbordo-coresec;ajuste;.sln;1
tdrf;tdrf-transbordo-coresec;ajuste;.md;1
tdrf;tdrf-transbordo-coresec;ajuste;.yml;1
tdrf;tdrf-transbordo-coresec;main;.csproj;9
tdrf;tdrf-transbordo-coresec;main;.cs;49
tdrf;tdrf-transbordo-coresec;main;.json;3
tdrf;tdrf-transbordo-coresec;main;.sln;1
tdrf;tdrf-transbordo-coresec;main;.md;1
tdrf;tdrf-transbordo-coresec;main;.yml;1
tdrf;tdrf-transbordo-coresec;staging;.csproj;9
tdrf;tdrf-transbordo-coresec;staging;.cs;49
tdrf;tdrf-transbordo-coresec;staging;.json;3
tdrf;tdrf-transbordo-coresec;staging;.sln;1
tdrf;tdrf-transbordo-coresec;staging;.md;1
tdrf;tdrf-transbordo-coresec;staging;.yml;1
tdrf;tdrf-transbordo-dict;ajuste;.csproj;8
tdrf;tdrf-transbordo-dict;ajuste;.cs;32
tdrf;tdrf-transbordo-dict;ajuste;.json;2
tdrf;tdrf-transbordo-dict;ajuste;.sln;1
tdrf;tdrf-transbordo-dict;ajuste;.md;1
tdrf;tdrf-transbordo-dict;ajuste;.yml;1
tdrf;tdrf-transbordo-dict;main;.csproj;8
tdrf;tdrf-transbordo-dict;main;.cs;42
tdrf;tdrf-transbordo-dict;main;.json;2
tdrf;tdrf-transbordo-dict;main;.sln;1
tdrf;tdrf-transbordo-dict;main;.md;1
tdrf;tdrf-transbordo-dict;main;.yml;1
tdrf;tdrf-transbordo-dict;staging;.csproj;8
tdrf;tdrf-transbordo-dict;staging;.cs;42
tdrf;tdrf-transbordo-dict;staging;.json;2
tdrf;tdrf-transbordo-dict;staging;.sln;1
tdrf;tdrf-transbordo-dict;staging;.md;1
tdrf;tdrf-transbordo-dict;staging;.yml;1
tdrf;tdrf-transbordo-facetec;ajustes-staging;.csproj;9
tdrf;tdrf-transbordo-facetec;ajustes-staging;.cs;50
tdrf;tdrf-transbordo-facetec;ajustes-staging;.json;2
tdrf;tdrf-transbordo-facetec;ajustes-staging;.sln;1
tdrf;tdrf-transbordo-facetec;ajustes-staging;.md;1
tdrf;tdrf-transbordo-facetec;ajustes-staging;.yml;1
tdrf;tdrf-transbordo-facetec;main;.csproj;9
tdrf;tdrf-transbordo-facetec;main;.cs;41
tdrf;tdrf-transbordo-facetec;main;.json;2
tdrf;tdrf-transbordo-facetec;main;.sln;1
tdrf;tdrf-transbordo-facetec;main;.md;1
tdrf;tdrf-transbordo-facetec;main;.yml;1
tdrf;tdrf-transbordo-facetec;staging;.csproj;9
tdrf;tdrf-transbordo-facetec;staging;.cs;41
tdrf;tdrf-transbordo-facetec;staging;.json;2
tdrf;tdrf-transbordo-facetec;staging;.sln;1
tdrf;tdrf-transbordo-facetec;staging;.md;1
tdrf;tdrf-transbordo-facetec;staging;.yml;1
tdrf;tdrf-transbordo-face-validator;main;.csproj;10
tdrf;tdrf-transbordo-face-validator;main;.cs;47
tdrf;tdrf-transbordo-face-validator;main;.json;3
tdrf;tdrf-transbordo-face-validator;main;.sln;1
tdrf;tdrf-transbordo-face-validator;main;.md;1
tdrf;tdrf-transbordo-face-validator;main;.yml;1
tdrf;tdrf-transbordo-face-validator;staging;.csproj;10
tdrf;tdrf-transbordo-face-validator;staging;.cs;47
tdrf;tdrf-transbordo-face-validator;staging;.json;3
tdrf;tdrf-transbordo-face-validator;staging;.sln;1
tdrf;tdrf-transbordo-face-validator;staging;.md;1
tdrf;tdrf-transbordo-face-validator;staging;.yml;1
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.csproj;9
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.cs;45
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.json;2
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.sln;1
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.md;1
tdrf;tdrf-transbordo-segtrans;ajuste_staging;.yml;1
tdrf;tdrf-transbordo-segtrans;main;.csproj;10
tdrf;tdrf-transbordo-segtrans;main;.cs;50
tdrf;tdrf-transbordo-segtrans;main;.json;3
tdrf;tdrf-transbordo-segtrans;main;.sln;1
tdrf;tdrf-transbordo-segtrans;main;.md;1
tdrf;tdrf-transbordo-segtrans;main;.yml;1
tdrf;tdrf-transbordo-segtrans;staging;.csproj;10
tdrf;tdrf-transbordo-segtrans;staging;.cs;50
tdrf;tdrf-transbordo-segtrans;staging;.json;3
tdrf;tdrf-transbordo-segtrans;staging;.sln;1
tdrf;tdrf-transbordo-segtrans;staging;.md;1
tdrf;tdrf-transbordo-segtrans;staging;.yml;1
teste;teste-dpg002;main;.md;1
teste;teste-dpg002;main;.hcl;11
teste;teste-dpg002;main;.userdata;2
teste;teste-dpg002;main;.tf;15
teste;teste-teste-v1;main;.md;1
teste;teste-v1;develop;.md;2
teste;teste-v1;develop;.yml;1
teste;teste-v1;develop;.csproj;4
teste;teste-v1;develop;.cs;27
teste;teste-v1;develop;.json;2
teste;teste-v1;develop;.sln;1
teste;teste-v1;main;.md;2
teste;teste-v1;main;.yml;1
teste;teste-v1;main;.csproj;4
teste;teste-v1;main;.cs;27
teste;teste-v1;main;.json;2
teste;teste-v1;main;.sln;1
teste;teste-v1;staging;.md;2
teste;teste-v1;staging;.yml;1
teste;teste-v1;staging;.csproj;4
teste;teste-v1;staging;.cs;27
teste;teste-v1;staging;.json;2
teste;teste-v1;staging;.sln;1
teste;teste-v1;teste;.md;2
teste;teste-v1;teste;.yml;1
teste;teste-v1;teste;.csproj;4
teste;teste-v1;teste;.cs;28
teste;teste-v1;teste;.json;2
teste;teste-v1;teste;.sln;1
tmid;tmid-bot-ia-api;develop;.md;1
tmid;tmid-bot-ia-api;develop;.yml;1
tmid;tmid-bot-ia-api;develop;.yaml;1
tmid;tmid-bot-ia-api;main;.md;1
tmid;tmid-bot-ia-api;main;.yml;1
tmid;tmid-bot-ia-api;main;.yaml;1
tmid;tmid-bot-ia-api;staging;.md;1
tmid;tmid-bot-ia-api;staging;.yml;1
tmid;tmid-bot-ia-api;staging;.yaml;1
tmid;tmid-extracao-imagem-ia-api;develop;.md;1
tmid;tmid-extracao-imagem-ia-api;develop;.yml;1
tmid;tmid-extracao-imagem-ia-api;develop;.yaml;1
tmid;tmid-extracao-imagem-ia-api;main;.md;1
tmid;tmid-extracao-imagem-ia-api;main;.yml;1
tmid;tmid-extracao-imagem-ia-api;main;.yaml;1
tmid;tmid-extracao-imagem-ia-api;staging;.md;1
tmid;tmid-extracao-imagem-ia-api;staging;.yml;1
tmid;tmid-extracao-imagem-ia-api;staging;.yaml;1
tmid;tmid-transcricao-audio-api;develop;.md;1
tmid;tmid-transcricao-audio-api;develop;.ipynb;1
tmid;tmid-transcricao-audio-api;develop;.py;26
tmid;tmid-transcricao-audio-api;develop;.pyc;22
tmid;tmid-transcricao-audio-api;develop;.svg;1
tmid;tmid-transcricao-audio-api;develop;.yml;2
tmid;tmid-transcricao-audio-api;develop;.yaml;6
tmid;tmid-transcricao-audio-api;develop;.sh;9
tmid;tmid-transcricao-audio-api;develop;.json;1
tmid;tmid-transcricao-audio-api;develop;.example;1
tmid;tmid-transcricao-audio-api;develop;.txt;1
tmid;tmid-transcricao-audio-api;develop;.conf;2
tmid;tmid-transcricao-audio-api;develop;.toml;1
tmid;tmid-transcricao-audio-api;develop;.ini;1
tmid;tmid-transcricao-audio-api;develop;.bin;1
tmid;tmid-transcricao-audio-api;main;.md;1
tmid;tmid-transcricao-audio-api;main;.ipynb;1
tmid;tmid-transcricao-audio-api;main;.py;26
tmid;tmid-transcricao-audio-api;main;.pyc;22
tmid;tmid-transcricao-audio-api;main;.svg;1
tmid;tmid-transcricao-audio-api;main;.yml;2
tmid;tmid-transcricao-audio-api;main;.yaml;6
tmid;tmid-transcricao-audio-api;main;.sh;9
tmid;tmid-transcricao-audio-api;main;.json;1
tmid;tmid-transcricao-audio-api;main;.example;1
tmid;tmid-transcricao-audio-api;main;.txt;1
tmid;tmid-transcricao-audio-api;main;.conf;2
tmid;tmid-transcricao-audio-api;main;.toml;1
tmid;tmid-transcricao-audio-api;main;.ini;1
tmid;tmid-transcricao-audio-api;main;.bin;1
tmid;tmid-transcricao-audio-api;staging;.md;1
tmid;tmid-transcricao-audio-api;staging;.ipynb;1
tmid;tmid-transcricao-audio-api;staging;.py;26
tmid;tmid-transcricao-audio-api;staging;.pyc;22
tmid;tmid-transcricao-audio-api;staging;.svg;1
tmid;tmid-transcricao-audio-api;staging;.yml;2
tmid;tmid-transcricao-audio-api;staging;.yaml;6
tmid;tmid-transcricao-audio-api;staging;.sh;9
tmid;tmid-transcricao-audio-api;staging;.json;1
tmid;tmid-transcricao-audio-api;staging;.example;1
tmid;tmid-transcricao-audio-api;staging;.txt;1
tmid;tmid-transcricao-audio-api;staging;.conf;2
tmid;tmid-transcricao-audio-api;staging;.toml;1
tmid;tmid-transcricao-audio-api;staging;.ini;1
tmid;tmid-transcricao-audio-api;staging;.bin;1
tmid;tmid-transcricao-audio-ia-api;develop;.md;1
tmid;tmid-transcricao-audio-ia-api;develop;.yml;1
tmid;tmid-transcricao-audio-ia-api;develop;.yaml;1
tmid;tmid-transcricao-audio-ia-api;main;.md;1
tmid;tmid-transcricao-audio-ia-api;main;.yml;1
tmid;tmid-transcricao-audio-ia-api;main;.yaml;1
tmid;tmid-transcricao-audio-ia-api;staging;.md;1
tmid;tmid-transcricao-audio-ia-api;staging;.yml;1
tmid;tmid-transcricao-audio-ia-api;staging;.yaml;1
tmid;tmid-whisperx-lib;develop;.yml;1
tmid;tmid-whisperx-lib;develop;.md;3
tmid;tmid-whisperx-lib;develop;.in;1
tmid;tmid-whisperx-lib;develop;.png;1
tmid;tmid-whisperx-lib;develop;.txt;1
tmid;tmid-whisperx-lib;develop;.py;13
tmid;tmid-whisperx-lib;develop;.npz;1
tmid;tmid-whisperx-lib;develop;.yaml;1
tmid;tmid-whisperx-lib;develop;.bin;1
tmid;tmid-whisperx-lib;main;.md;1
tmid;tmid-whisperx-lib;staging;.md;1
tpix;tpix-agendamento-contingencia-service;develop;.md;1
tpix;tpix-agendamento-contingencia-service;main;.md;1
tpix;tpix-agendamento-contingencia-service;staging;.md;1
tpix;tpix-agendamento-incluir-consumer;develop;.md;1
tpix;tpix-agendamento-incluir-consumer;main;.md;1
tpix;tpix-agendamento-incluir-consumer;staging;.md;1
tpix;tpix-agendamento-notificar-service;develop;.csproj;6
tpix;tpix-agendamento-notificar-service;develop;.cs;68
tpix;tpix-agendamento-notificar-service;develop;.json;2
tpix;tpix-agendamento-notificar-service;develop;.sln;1
tpix;tpix-agendamento-notificar-service;develop;.md;1
tpix;tpix-agendamento-notificar-service;develop;.yml;1
tpix;tpix-agendamento-notificar-service;main;.md;1
tpix;tpix-agendamento-notificar-service;staging;.md;1
tpix;tpix-agendamento-pix;develop;.json;4
tpix;tpix-agendamento-pix;develop;.csproj;6
tpix;tpix-agendamento-pix;develop;.cs;260
tpix;tpix-agendamento-pix;develop;.css;1
tpix;tpix-agendamento-pix;develop;.sln;1
tpix;tpix-agendamento-pix;develop;.md;1
tpix;tpix-agendamento-pix;develop;.yml;1
tpix;tpix-agendamento-pix;main;.json;4
tpix;tpix-agendamento-pix;main;.csproj;6
tpix;tpix-agendamento-pix;main;.cs;260
tpix;tpix-agendamento-pix;main;.css;1
tpix;tpix-agendamento-pix;main;.sln;1
tpix;tpix-agendamento-pix;main;.md;1
tpix;tpix-agendamento-pix;main;.yml;1
tpix;tpix-agendamento-pix;staging;.csproj;6
tpix;tpix-agendamento-pix;staging;.cs;218
tpix;tpix-agendamento-pix;staging;.css;1
tpix;tpix-agendamento-pix;staging;.json;3
tpix;tpix-agendamento-pix;staging;.sln;1
tpix;tpix-agendamento-pix;staging;.md;1
tpix;tpix-agendamento-pix;staging;.yml;1
tpix;tpix-agendamento-processar-service;develop;.cs;148
tpix;tpix-agendamento-processar-service;develop;.csproj;8
tpix;tpix-agendamento-processar-service;develop;.json;2
tpix;tpix-agendamento-processar-service;develop;.sln;1
tpix;tpix-agendamento-processar-service;develop;.md;1
tpix;tpix-agendamento-processar-service;develop;.yml;1
tpix;tpix-agendamento-processar-service;main;.cs;144
tpix;tpix-agendamento-processar-service;main;.csproj;8
tpix;tpix-agendamento-processar-service;main;.json;2
tpix;tpix-agendamento-processar-service;main;.sln;1
tpix;tpix-agendamento-processar-service;main;.md;1
tpix;tpix-agendamento-processar-service;main;.yml;1
tpix;tpix-agendamento-processar-service;staging;.cs;138
tpix;tpix-agendamento-processar-service;staging;.csproj;8
tpix;tpix-agendamento-processar-service;staging;.json;2
tpix;tpix-agendamento-processar-service;staging;.sln;1
tpix;tpix-agendamento-processar-service;staging;.md;1
tpix;tpix-agendamento-processar-service;staging;.yml;1
tpix;tpix-agendamento-transbordo-service;develop;.md;1
tpix;tpix-agendamento-transbordo-service;main;.md;1
tpix;tpix-agendamento-transbordo-service;staging;.md;1
tpix;tpix-aprovar-favorecidos-pix-service;develop;.csproj;6
tpix;tpix-aprovar-favorecidos-pix-service;develop;.cs;78
tpix;tpix-aprovar-favorecidos-pix-service;develop;.json;2
tpix;tpix-aprovar-favorecidos-pix-service;develop;.sln;1
tpix;tpix-aprovar-favorecidos-pix-service;develop;.md;1
tpix;tpix-aprovar-favorecidos-pix-service;develop;.yml;1
tpix;tpix-aprovar-favorecidos-pix-service;develop;.yaml;1
tpix;tpix-aprovar-favorecidos-pix-service;main;.md;1
tpix;tpix-aprovar-favorecidos-pix-service;main;.yml;1
tpix;tpix-aprovar-favorecidos-pix-service;main;.yaml;1
tpix;tpix-aprovar-favorecidos-pix-service;staging;.md;1
tpix;tpix-aprovar-favorecidos-pix-service;staging;.yml;1
tpix;tpix-aprovar-favorecidos-pix-service;staging;.yaml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;develop;.md;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;develop;.yml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;develop;.yaml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;main;.md;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;main;.yml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;main;.yaml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;staging;.md;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;staging;.yml;1
tpix;tpix-armazena-contingencia-transacional-pix-consumer;staging;.yaml;1
tpix;tpix-armazena-evento-transacional-consumer;develop;.csproj;5
tpix;tpix-armazena-evento-transacional-consumer;develop;.cs;40
tpix;tpix-armazena-evento-transacional-consumer;develop;.json;2
tpix;tpix-armazena-evento-transacional-consumer;develop;.sln;1
tpix;tpix-armazena-evento-transacional-consumer;develop;.md;1
tpix;tpix-armazena-evento-transacional-consumer;develop;.yml;1
tpix;tpix-armazena-evento-transacional-consumer;main;.csproj;5
tpix;tpix-armazena-evento-transacional-consumer;main;.cs;40
tpix;tpix-armazena-evento-transacional-consumer;main;.json;2
tpix;tpix-armazena-evento-transacional-consumer;main;.sln;1
tpix;tpix-armazena-evento-transacional-consumer;main;.md;1
tpix;tpix-armazena-evento-transacional-consumer;main;.yml;1
tpix;tpix-armazena-evento-transacional-consumer;staging;.md;1
tpix;tpix-armazena-evento-transacional-consumer;staging;.yml;1
tpix;tpix-atualiza-dados-dict-consumer;develop;.csproj;8
tpix;tpix-atualiza-dados-dict-consumer;develop;.cs;48
tpix;tpix-atualiza-dados-dict-consumer;develop;.json;3
tpix;tpix-atualiza-dados-dict-consumer;develop;.sln;1
tpix;tpix-atualiza-dados-dict-consumer;develop;.md;1
tpix;tpix-atualiza-dados-dict-consumer;develop;.txt;1
tpix;tpix-atualiza-dados-dict-consumer;develop;.yml;2
tpix;tpix-atualiza-dados-dict-consumer;main;.csproj;8
tpix;tpix-atualiza-dados-dict-consumer;main;.cs;48
tpix;tpix-atualiza-dados-dict-consumer;main;.json;3
tpix;tpix-atualiza-dados-dict-consumer;main;.sln;1
tpix;tpix-atualiza-dados-dict-consumer;main;.md;1
tpix;tpix-atualiza-dados-dict-consumer;main;.txt;1
tpix;tpix-atualiza-dados-dict-consumer;main;.yml;2
tpix;tpix-atualiza-dados-dict-consumer;staging;.md;1
tpix;tpix-automacao-qa;cenario05;.md;1
tpix;tpix-automacao-qa;cenario05;.js;58
tpix;tpix-automacao-qa;cenario05;.json;120
tpix;tpix-automacao-qa;develop;.md;1
tpix;tpix-automacao-qa;main;.md;1
tpix;tpix-automacao-qa;main;.js;67
tpix;tpix-automacao-qa;main;.json;130
tpix;tpix-automacao-qa;main;.mjs;1
tpix;tpix-automacao-qa;pix010;.md;1
tpix;tpix-automacao-qa;pix010;.js;42
tpix;tpix-automacao-qa;pix010;.json;87
tpix;tpix-automacao-qa;staging;.md;1
tpix;tpix-consulta-eventos-transacionais-pix-api;develop;.md;1
tpix;tpix-consulta-eventos-transacionais-pix-api;develop;.yml;1
tpix;tpix-consulta-eventos-transacionais-pix-api;develop;.yaml;1
tpix;tpix-consulta-eventos-transacionais-pix-api;main;.md;1
tpix;tpix-consulta-eventos-transacionais-pix-api;main;.yml;1
tpix;tpix-consulta-eventos-transacionais-pix-api;main;.yaml;1
tpix;tpix-consulta-eventos-transacionais-pix-api;staging;.md;1
tpix;tpix-consulta-eventos-transacionais-pix-api;staging;.yml;1
tpix;tpix-consulta-eventos-transacionais-pix-api;staging;.yaml;1
tpix;tpix-debito-sucesso-consumer;develop;.md;1
tpix;tpix-debito-sucesso-consumer;main;.md;1
tpix;tpix-debito-sucesso-consumer;staging;.csproj;16
tpix;tpix-debito-sucesso-consumer;staging;.cs;69
tpix;tpix-debito-sucesso-consumer;staging;.css;1
tpix;tpix-debito-sucesso-consumer;staging;.pubxml;1
tpix;tpix-debito-sucesso-consumer;staging;.json;7
tpix;tpix-debito-sucesso-consumer;staging;.sln;1
tpix;tpix-debito-sucesso-consumer;staging;.md;1
tpix;tpix-debito-sucesso-consumer;staging;.yml;1
tpix;tpix-estorno-limite-pix-consumer;develop;.csproj;4
tpix;tpix-estorno-limite-pix-consumer;develop;.cs;26
tpix;tpix-estorno-limite-pix-consumer;develop;.json;3
tpix;tpix-estorno-limite-pix-consumer;develop;.sln;1
tpix;tpix-estorno-limite-pix-consumer;develop;.md;1
tpix;tpix-estorno-limite-pix-consumer;develop;.yml;2
tpix;tpix-estorno-limite-pix-consumer;develop;.yaml;1
tpix;tpix-estorno-limite-pix-consumer;main;.csproj;4
tpix;tpix-estorno-limite-pix-consumer;main;.cs;26
tpix;tpix-estorno-limite-pix-consumer;main;.json;3
tpix;tpix-estorno-limite-pix-consumer;main;.sln;1
tpix;tpix-estorno-limite-pix-consumer;main;.md;1
tpix;tpix-estorno-limite-pix-consumer;main;.yml;2
tpix;tpix-estorno-limite-pix-consumer;main;.yaml;1
tpix;tpix-estorno-limite-pix-consumer;staging;.md;1
tpix;tpix-estorno-limite-pix-consumer;staging;.yml;1
tpix;tpix-estorno-limite-pix-consumer;staging;.yaml;1
tpix;tpix-favorecidos-pix;develop;.csproj;5
tpix;tpix-favorecidos-pix;develop;.cs;139
tpix;tpix-favorecidos-pix;develop;.css;1
tpix;tpix-favorecidos-pix;develop;.json;2
tpix;tpix-favorecidos-pix;develop;.sln;1
tpix;tpix-favorecidos-pix;develop;.md;1
tpix;tpix-favorecidos-pix;develop;.sql;1
tpix;tpix-favorecidos-pix;develop;.yml;2
tpix;tpix-favorecidos-pix;main;.csproj;5
tpix;tpix-favorecidos-pix;main;.cs;139
tpix;tpix-favorecidos-pix;main;.css;1
tpix;tpix-favorecidos-pix;main;.json;2
tpix;tpix-favorecidos-pix;main;.sln;1
tpix;tpix-favorecidos-pix;main;.md;1
tpix;tpix-favorecidos-pix;main;.sql;1
tpix;tpix-favorecidos-pix;main;.yml;2
tpix;tpix-favorecidos-pix;staging;.csproj;8
tpix;tpix-favorecidos-pix;staging;.cs;129
tpix;tpix-favorecidos-pix;staging;.css;1
tpix;tpix-favorecidos-pix;staging;.json;2
tpix;tpix-favorecidos-pix;staging;.sln;1
tpix;tpix-favorecidos-pix;staging;.md;1
tpix;tpix-favorecidos-pix;staging;.yml;1
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.csproj;11
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.cs;83
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.css;1
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.json;3
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.sln;1
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.md;1
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.sql;1
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.yml;2
tpix;tpix-gestao-disputas-infracoes-pix-api;develop;.yaml;1
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.csproj;9
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.cs;41
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.css;1
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.json;3
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.sln;1
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.md;1
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.sql;1
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.yml;2
tpix;tpix-gestao-disputas-infracoes-pix-api;main;.yaml;1
tpix;tpix-gestao-disputas-infracoes-pix-api;staging;.md;1
tpix;tpix-gestao-disputas-infracoes-pix-api;staging;.yml;1
